so_number,product_code,quantity,unit_price,line_total,order_date,customer_code,customer_name,province_name,product_name,color,line_name,group_code,group_name,fiscal_year,fiscal_month
BH26.1288,000225002023000,2.0,1616111.0,3232222.0,2026-03-13,,,,,,,,,2026,3
BH26.1288,000225002023000,2.0,1616111.0,3232222.0,2026-03-13,,,,,,,,,2026,3
BH26.1288,000230002009000,2.0,1799444.0,3598888.0,2026-03-13,,,,,,,,,2026,3
BH26.1288,000230002023000,2.0,1799444.0,3598888.0,2026-03-13,,,,,,,,,2026,3
BH26.1288,000105002013000,1.0,1132407.0,1132407.0,2026-03-13,,,,,,,,,2026,3
BH26.1288,000106002013000,1.0,1262037.0,1262037.0,2026-03-13,,,,,,,,,2026,3
BH26.1288,000125002013000,1.0,1310555.0,1310555.0,2026-03-13,,,,,,,,,2026,3
BH26.1288,000230002009000,1.0,1799444.0,1799444.0,2026-03-13,,,,,,,,,2026,3
BH26.1288,000337002008000,1.0,1622222.0,1622222.0,2026-03-13,,,,,,,,,2026,3
BH26.1288,000337002001000,1.0,1622222.0,1622222.0,2026-03-13,,,,,,,,,2026,3
BH26.1288,000125002009000,1.0,1310555.0,1310555.0,2026-03-13,,,,,,,,,2026,3
BH26.1288,000336002022000,1.0,1377777.0,1377777.0,2026-03-13,,,,,,,,,2026,3
BH26.1289,000225002023000,3.0,1616111.0,4848333.0,2026-03-13,,,,,,,,,2026,3
BH26.1289,000225002025000,3.0,1616111.0,4848333.0,2026-03-13,,,,,,,,,2026,3
BH26.1289,000230002009000,5.0,1799444.0,8997220.0,2026-03-13,,,,,,,,,2026,3
BH26.1289,000230002013000,3.0,1799444.0,5398332.0,2026-03-13,,,,,,,,,2026,3
BH26.1289,000230002023000,5.0,1799444.0,8997220.0,2026-03-13,,,,,,,,,2026,3
BH26.1289,000230002014000,1.0,1799444.0,1799444.0,2026-03-13,,,,,,,,,2026,3
BH26.1289,000250020220000,1.0,943888.0,943888.0,2026-03-13,,,,,,,,,2026,3
BH26.1289,000125002013000,1.0,1310555.0,1310555.0,2026-03-13,,,,,,,,,2026,3
BH26.1289,000225002024000,2.0,1616111.0,3232222.0,2026-03-13,,,,,,,,,2026,3
BH26.1289,000336002004000,1.0,1377777.0,1377777.0,2026-03-13,,,,,,,,,2026,3
BH26.1290,000225002025000,15.0,1200000.0,18000000.0,2026-03-13,,,,,,,,,2026,3
BH26.1290,000230002009000,6.0,1280000.0,7680000.0,2026-03-13,,,,,,,,,2026,3
BH26.1290,000122002009001,4.0,1050000.0,4200000.0,2026-03-13,,,,,,,,,2026,3
BH26.1290,000106002001000,3.0,500000.0,1500000.0,2026-03-13,,,,,,,,,2026,3
BH26.1290,000122002022000,3.0,1050000.0,3150000.0,2026-03-13,,,,,,,,,2026,3
BH26.1290,000335002013000,3.0,1350000.0,4050000.0,2026-03-13,,,,,,,,,2026,3
BH26.1290,000103002009000,2.0,500000.0,1000000.0,2026-03-13,,,,,,,,,2026,3
BH26.1290,000106002004000,2.0,500000.0,1000000.0,2026-03-13,,,,,,,,,2026,3
BH26.1290,000117002023000,2.0,500000.0,1000000.0,2026-03-13,,,,,,,,,2026,3
BH26.1290,000103002023000,1.0,500000.0,500000.0,2026-03-13,,,,,,,,,2026,3
BH26.1290,000103002025000,1.0,500000.0,500000.0,2026-03-13,,,,,,,,,2026,3
BH26.1290,000106002013000,1.0,500000.0,500000.0,2026-03-13,,,,,,,,,2026,3
BH26.1290,000122002024000,1.0,1050000.0,1050000.0,2026-03-13,,,,,,,,,2026,3
BH26.1290,000224002026000,1.0,1130000.0,1130000.0,2026-03-13,,,,,,,,,2026,3
BH26.1290,100029005220000,1.0,1600000.0,1600000.0,2026-03-13,,,,,,,,,2026,3
BH26.1291,000336002001000,1.0,2212963.0,2212963.0,2026-03-13,,,,,,,,,2026,3
BH26.1293,000333002008000,1.0,3601852.0,3601852.0,2026-03-13,,,,,,,,,2026,3
BH26.1294,000230002023000,5.0,1799444.0,8997220.0,2026-03-14,,,,,,,,,2026,3
BH26.1294,000337002001000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1294,000337002008000,2.0,1622222.0,3244444.0,2026-03-14,,,,,,,,,2026,3
BH26.1294,000230002009000,2.0,1799444.0,3598888.0,2026-03-14,,,,,,,,,2026,3
BH26.1295,040010000080000,2.0,1326851.0,2653702.0,2026-03-14,,,,,,,,,2026,3
BH26.1296,000131002019002,1.0,1169907.0,1169907.0,2026-03-14,,,,,,,,,2026,3
BH26.1296,000125002013000,1.0,1310555.0,1310555.0,2026-03-14,,,,,,,,,2026,3
BH26.1296,000230002009000,2.0,1799444.0,3598888.0,2026-03-14,,,,,,,,,2026,3
BH26.1296,000230002013000,2.0,1799444.0,3598888.0,2026-03-14,,,,,,,,,2026,3
BH26.1296,000230002023000,3.0,1799444.0,5398332.0,2026-03-14,,,,,,,,,2026,3
BH26.1297,000230002009000,2.0,1799444.0,3598888.0,2026-03-14,,,,,,,,,2026,3
BH26.1297,000230002013000,1.0,1799444.0,1799444.0,2026-03-14,,,,,,,,,2026,3
BH26.1297,000230002023000,2.0,1799444.0,3598888.0,2026-03-14,,,,,,,,,2026,3
BH26.1297,000333002001002,1.0,2294444.0,2294444.0,2026-03-14,,,,,,,,,2026,3
BH26.1297,000335002001000,1.0,2105000.0,2105000.0,2026-03-14,,,,,,,,,2026,3
BH26.1297,000335002004000,1.0,2105000.0,2105000.0,2026-03-14,,,,,,,,,2026,3
BH26.1297,000336002022000,1.0,1377777.0,1377777.0,2026-03-14,,,,,,,,,2026,3
BH26.1297,000336002004000,2.0,1377777.0,2755554.0,2026-03-14,,,,,,,,,2026,3
BH26.1297,000336002001000,2.0,1377777.0,2755554.0,2026-03-14,,,,,,,,,2026,3
BH26.1297,000125002013000,1.0,1310555.0,1310555.0,2026-03-14,,,,,,,,,2026,3
BH26.1298,000225002023000,5.0,1616111.0,8080555.0,2026-03-14,,,,,,,,,2026,3
BH26.1298,000337002001000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1298,000336002022000,3.0,1377777.0,4133331.0,2026-03-14,,,,,,,,,2026,3
BH26.1298,000336002001000,5.0,1377777.0,6888885.0,2026-03-14,,,,,,,,,2026,3
BH26.1298,000231002002000,2.0,2172222.0,4344444.0,2026-03-14,,,,,,,,,2026,3
BH26.1298,000335002013000,2.0,2105000.0,4210000.0,2026-03-14,,,,,,,,,2026,3
BH26.1298,000335002004000,3.0,2105000.0,6315000.0,2026-03-14,,,,,,,,,2026,3
BH26.1298,000334002004000,2.0,1652777.0,3305554.0,2026-03-14,,,,,,,,,2026,3
BH26.1298,000334002013000,2.0,1652777.0,3305554.0,2026-03-14,,,,,,,,,2026,3
BH26.1298,000334002001000,3.0,1652777.0,4958331.0,2026-03-14,,,,,,,,,2026,3
BH26.1299,000225002023000,1.0,1616111.0,1616111.0,2026-03-14,,,,,,,,,2026,3
BH26.1299,000225002025000,2.0,1616111.0,3232222.0,2026-03-14,,,,,,,,,2026,3
BH26.1299,000225002023000,2.0,1616111.0,3232222.0,2026-03-14,,,,,,,,,2026,3
BH26.1299,000230002023000,5.0,1799444.0,8997220.0,2026-03-14,,,,,,,,,2026,3
BH26.1299,000337002001000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1299,000336002001000,1.0,1377777.0,1377777.0,2026-03-14,,,,,,,,,2026,3
BH26.1299,000336002022000,1.0,1377777.0,1377777.0,2026-03-14,,,,,,,,,2026,3
BH26.1299,000337002001000,2.0,1622222.0,3244444.0,2026-03-14,,,,,,,,,2026,3
BH26.1299,000125002009000,1.0,1310555.0,1310555.0,2026-03-14,,,,,,,,,2026,3
BH26.1299,000336002001000,2.0,1377777.0,2755554.0,2026-03-14,,,,,,,,,2026,3
BH26.1299,000336002022000,1.0,1377777.0,1377777.0,2026-03-14,,,,,,,,,2026,3
BH26.1299,000333002001002,1.0,2294444.0,2294444.0,2026-03-14,,,,,,,,,2026,3
BH26.1300,000333002001002,1.0,2294444.0,2294444.0,2026-03-14,,,,,,,,,2026,3
BH26.1301,000225002004000,5.0,1616111.0,8080555.0,2026-03-14,,,,,,,,,2026,3
BH26.1301,000225002025000,5.0,1616111.0,8080555.0,2026-03-14,,,,,,,,,2026,3
BH26.1301,000230002013000,3.0,1799444.0,5398332.0,2026-03-14,,,,,,,,,2026,3
BH26.1301,000230002009000,2.0,1799444.0,3598888.0,2026-03-14,,,,,,,,,2026,3
BH26.1301,000225002024000,2.0,1616111.0,3232222.0,2026-03-14,,,,,,,,,2026,3
BH26.1301,000337002001000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1301,000337002008000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1302,000225002023000,5.0,1616111.0,8080555.0,2026-03-14,,,,,,,,,2026,3
BH26.1302,000333002001002,2.0,2294444.0,4588888.0,2026-03-14,,,,,,,,,2026,3
BH26.1303,000225002023000,5.0,1616111.0,8080555.0,2026-03-14,,,,,,,,,2026,3
BH26.1303,000225002009000,5.0,1616111.0,8080555.0,2026-03-14,,,,,,,,,2026,3
BH26.1303,000225002004000,4.0,1616111.0,6464444.0,2026-03-14,,,,,,,,,2026,3
BH26.1303,000225002024000,4.0,1616111.0,6464444.0,2026-03-14,,,,,,,,,2026,3
BH26.1303,000230002009000,4.0,1799444.0,7197776.0,2026-03-14,,,,,,,,,2026,3
BH26.1303,000230002013000,1.0,1799444.0,1799444.0,2026-03-14,,,,,,,,,2026,3
BH26.1303,000230002023000,4.0,1799444.0,7197776.0,2026-03-14,,,,,,,,,2026,3
BH26.1303,000230002014000,1.0,1799444.0,1799444.0,2026-03-14,,,,,,,,,2026,3
BH26.1303,000337002001000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1303,000333002001002,2.0,2294444.0,4588888.0,2026-03-14,,,,,,,,,2026,3
BH26.1303,000231002002000,5.0,2172222.0,10861110.0,2026-03-14,,,,,,,,,2026,3
BH26.1303,000125002013000,1.0,1310555.0,1310555.0,2026-03-14,,,,,,,,,2026,3
BH26.1303,000336002022000,3.0,1377777.0,4133331.0,2026-03-14,,,,,,,,,2026,3
BH26.1303,000336002001000,5.0,1377777.0,6888885.0,2026-03-14,,,,,,,,,2026,3
BH26.1303,040010000080000,2.0,1326851.0,2653702.0,2026-03-14,,,,,,,,,2026,3
BH26.1303,000106002013000,1.0,1262037.0,1262037.0,2026-03-14,,,,,,,,,2026,3
BH26.1303,000106002001000,1.0,1262037.0,1262037.0,2026-03-14,,,,,,,,,2026,3
BH26.1303,000106002004000,1.0,1262037.0,1262037.0,2026-03-14,,,,,,,,,2026,3
BH26.1303,000337002008000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1303,000337002001000,2.0,1622222.0,3244444.0,2026-03-14,,,,,,,,,2026,3
BH26.1305,000230002023000,5.0,1799444.0,8997220.0,2026-03-14,,,,,,,,,2026,3
BH26.1305,000230002013000,2.0,1799444.0,3598888.0,2026-03-14,,,,,,,,,2026,3
BH26.1305,000333002001002,2.0,2294444.0,4588888.0,2026-03-14,,,,,,,,,2026,3
BH26.1305,000337002001000,2.0,1622222.0,3244444.0,2026-03-14,,,,,,,,,2026,3
BH26.1305,000335002001000,3.0,2105000.0,6315000.0,2026-03-14,,,,,,,,,2026,3
BH26.1305,000125002002000,1.0,1310555.0,1310555.0,2026-03-14,,,,,,,,,2026,3
BH26.1305,000125002023000,1.0,1310555.0,1310555.0,2026-03-14,,,,,,,,,2026,3
BH26.1305,000230002013000,2.0,1799444.0,3598888.0,2026-03-14,,,,,,,,,2026,3
BH26.1305,000334002001000,2.0,1652777.0,3305554.0,2026-03-14,,,,,,,,,2026,3
BH26.1305,000250020050000,1.0,943888.0,943888.0,2026-03-14,,,,,,,,,2026,3
BH26.1305,000250020220000,1.0,943888.0,943888.0,2026-03-14,,,,,,,,,2026,3
BH26.1305,000335002001000,2.0,2105000.0,4210000.0,2026-03-14,,,,,,,,,2026,3
BH26.1306,000333002001002,1.0,2294444.0,2294444.0,2026-03-14,,,,,,,,,2026,3
BH26.1306,000335002001000,2.0,2105000.0,4210000.0,2026-03-14,,,,,,,,,2026,3
BH26.1306,000335002004000,1.0,2105000.0,2105000.0,2026-03-14,,,,,,,,,2026,3
BH26.1306,000335002013000,1.0,2105000.0,2105000.0,2026-03-14,,,,,,,,,2026,3
BH26.1306,000230002013000,2.0,1799444.0,3598888.0,2026-03-14,,,,,,,,,2026,3
BH26.1306,000230002009000,5.0,1799444.0,8997220.0,2026-03-14,,,,,,,,,2026,3
BH26.1306,000230002013000,3.0,1799444.0,5398332.0,2026-03-14,,,,,,,,,2026,3
BH26.1306,000230002023000,5.0,1799444.0,8997220.0,2026-03-14,,,,,,,,,2026,3
BH26.1306,000336002001000,3.0,1377777.0,4133331.0,2026-03-14,,,,,,,,,2026,3
BH26.1306,000336002004000,1.0,1377777.0,1377777.0,2026-03-14,,,,,,,,,2026,3
BH26.1306,000336002022000,1.0,1377777.0,1377777.0,2026-03-14,,,,,,,,,2026,3
BH26.1307,000225002023000,5.0,1616111.0,8080555.0,2026-03-14,,,,,,,,,2026,3
BH26.1307,000225002025000,5.0,1616111.0,8080555.0,2026-03-14,,,,,,,,,2026,3
BH26.1307,000337002001000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1307,000336002022000,2.0,1377777.0,2755554.0,2026-03-14,,,,,,,,,2026,3
BH26.1307,000230002023000,5.0,1799444.0,8997220.0,2026-03-14,,,,,,,,,2026,3
BH26.1307,000230002013000,2.0,1799444.0,3598888.0,2026-03-14,,,,,,,,,2026,3
BH26.1307,100029005010000,5.0,2960555.0,14802775.0,2026-03-14,,,,,,,,,2026,3
BH26.1307,100029005080000,5.0,2960555.0,14802775.0,2026-03-14,,,,,,,,,2026,3
BH26.1307,000333002001002,2.0,2294444.0,4588888.0,2026-03-14,,,,,,,,,2026,3
BH26.1307,000270020220000,5.0,943888.0,4719440.0,2026-03-14,,,,,,,,,2026,3
BH26.1307,000250020220000,5.0,943888.0,4719440.0,2026-03-14,,,,,,,,,2026,3
BH26.1307,000250020050000,3.0,943888.0,2831664.0,2026-03-14,,,,,,,,,2026,3
BH26.1307,000336002001000,5.0,1377777.0,6888885.0,2026-03-14,,,,,,,,,2026,3
BH26.1307,000230002013000,2.0,1799444.0,3598888.0,2026-03-14,,,,,,,,,2026,3
BH26.1307,000125002013000,1.0,1310555.0,1310555.0,2026-03-14,,,,,,,,,2026,3
BH26.1308,000125002023000,5.0,1310555.0,6552775.0,2026-03-14,,,,,,,,,2026,3
BH26.1308,000125002013000,5.0,1310555.0,6552775.0,2026-03-14,,,,,,,,,2026,3
BH26.1308,000336002001000,5.0,1377777.0,6888885.0,2026-03-14,,,,,,,,,2026,3
BH26.1308,000337002001000,5.0,1622222.0,8111110.0,2026-03-14,,,,,,,,,2026,3
BH26.1308,000230002023000,5.0,1799444.0,8997220.0,2026-03-14,,,,,,,,,2026,3
BH26.1308,000230002009000,5.0,1799444.0,8997220.0,2026-03-14,,,,,,,,,2026,3
BH26.1308,000230002013000,1.0,1799444.0,1799444.0,2026-03-14,,,,,,,,,2026,3
BH26.1308,000225002023000,5.0,1616111.0,8080555.0,2026-03-14,,,,,,,,,2026,3
BH26.1308,000125002009000,5.0,1310555.0,6552775.0,2026-03-14,,,,,,,,,2026,3
BH26.1310,000225002025000,5.0,1616111.0,8080555.0,2026-03-14,,,,,,,,,2026,3
BH26.1310,000125002013000,1.0,1310555.0,1310555.0,2026-03-14,,,,,,,,,2026,3
BH26.1310,000270020220000,4.0,943888.0,3775552.0,2026-03-14,,,,,,,,,2026,3
BH26.1310,000106002001000,2.0,1262037.0,2524074.0,2026-03-14,,,,,,,,,2026,3
BH26.1310,000106002004000,2.0,1262037.0,2524074.0,2026-03-14,,,,,,,,,2026,3
BH26.1310,000106002013000,2.0,1262037.0,2524074.0,2026-03-14,,,,,,,,,2026,3
BH26.1310,000336002001000,5.0,1377777.0,6888885.0,2026-03-14,,,,,,,,,2026,3
BH26.1310,000336002004000,2.0,1377777.0,2755554.0,2026-03-14,,,,,,,,,2026,3
BH26.1310,000336002022000,2.0,1377777.0,2755554.0,2026-03-14,,,,,,,,,2026,3
BH26.1310,000334002013000,2.0,1652777.0,3305554.0,2026-03-14,,,,,,,,,2026,3
BH26.1310,000334002004000,2.0,1652777.0,3305554.0,2026-03-14,,,,,,,,,2026,3
BH26.1310,000334002001000,2.0,1652777.0,3305554.0,2026-03-14,,,,,,,,,2026,3
BH26.1310,040010000080000,2.0,1326851.0,2653702.0,2026-03-14,,,,,,,,,2026,3
BH26.1310,000230002013000,3.0,1799444.0,5398332.0,2026-03-14,,,,,,,,,2026,3
BH26.1310,000230002014000,1.0,1799444.0,1799444.0,2026-03-14,,,,,,,,,2026,3
BH26.1310,000230002009000,5.0,1799444.0,8997220.0,2026-03-14,,,,,,,,,2026,3
BH26.1310,000230002023000,5.0,1799444.0,8997220.0,2026-03-14,,,,,,,,,2026,3
BH26.1310,000225002024000,2.0,1616111.0,3232222.0,2026-03-14,,,,,,,,,2026,3
BH26.1310,000333002001002,1.0,2294444.0,2294444.0,2026-03-14,,,,,,,,,2026,3
BH26.1310,000337002001000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1311,000225002023000,5.0,1616111.0,8080555.0,2026-03-14,,,,,,,,,2026,3
BH26.1311,000230002023000,4.0,1799444.0,7197776.0,2026-03-14,,,,,,,,,2026,3
BH26.1311,000230002014000,1.0,1799444.0,1799444.0,2026-03-14,,,,,,,,,2026,3
BH26.1311,000230002023000,1.0,1799444.0,1799444.0,2026-03-14,,,,,,,,,2026,3
BH26.1311,000225002004000,1.0,1616111.0,1616111.0,2026-03-14,,,,,,,,,2026,3
BH26.1311,000230002013000,2.0,1799444.0,3598888.0,2026-03-14,,,,,,,,,2026,3
BH26.1311,000230002009000,1.0,1799444.0,1799444.0,2026-03-14,,,,,,,,,2026,3
BH26.1311,000250020220000,1.0,943888.0,943888.0,2026-03-14,,,,,,,,,2026,3
BH26.1311,000337002001000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1313,000230002023000,5.0,1799444.0,8997220.0,2026-03-14,,,,,,,,,2026,3
BH26.1313,000335002001000,4.0,2105000.0,8420000.0,2026-03-14,,,,,,,,,2026,3
BH26.1313,000335002004000,3.0,2105000.0,6315000.0,2026-03-14,,,,,,,,,2026,3
BH26.1313,000337002008000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1313,000337002001000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1313,000230002013000,3.0,1799444.0,5398332.0,2026-03-14,,,,,,,,,2026,3
BH26.1313,000230002009000,5.0,1799444.0,8997220.0,2026-03-14,,,,,,,,,2026,3
BH26.1313,000125002013000,1.0,1310555.0,1310555.0,2026-03-14,,,,,,,,,2026,3
BH26.1313,000270020220000,5.0,943888.0,4719440.0,2026-03-14,,,,,,,,,2026,3
BH26.1313,000336002022000,2.0,1377777.0,2755554.0,2026-03-14,,,,,,,,,2026,3
BH26.1313,000336002001000,5.0,1377777.0,6888885.0,2026-03-14,,,,,,,,,2026,3
BH26.1314,000225002023000,2.0,1616111.0,3232222.0,2026-03-14,,,,,,,,,2026,3
BH26.1314,000230002009000,3.0,1799444.0,5398332.0,2026-03-14,,,,,,,,,2026,3
BH26.1314,000230002013000,1.0,1799444.0,1799444.0,2026-03-14,,,,,,,,,2026,3
BH26.1314,000230002014000,1.0,1799444.0,1799444.0,2026-03-14,,,,,,,,,2026,3
BH26.1314,000230002023000,3.0,1799444.0,5398332.0,2026-03-14,,,,,,,,,2026,3
BH26.1314,000125002013000,1.0,1310555.0,1310555.0,2026-03-14,,,,,,,,,2026,3
BH26.1314,000333002001002,2.0,2294444.0,4588888.0,2026-03-14,,,,,,,,,2026,3
BH26.1314,000336002022000,2.0,1377777.0,2755554.0,2026-03-14,,,,,,,,,2026,3
BH26.1314,000336002001000,3.0,1377777.0,4133331.0,2026-03-14,,,,,,,,,2026,3
BH26.1314,000334002001000,3.0,1652777.0,4958331.0,2026-03-14,,,,,,,,,2026,3
BH26.1314,000337002008000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1314,000337002001000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1314,000335002001000,3.0,2105000.0,6315000.0,2026-03-14,,,,,,,,,2026,3
BH26.1314,000335002013000,3.0,2105000.0,6315000.0,2026-03-14,,,,,,,,,2026,3
BH26.1314,000335002004000,3.0,2105000.0,6315000.0,2026-03-14,,,,,,,,,2026,3
BH26.1315,000225002025000,2.0,1616111.0,3232222.0,2026-03-14,,,,,,,,,2026,3
BH26.1315,000225002023000,3.0,1616111.0,4848333.0,2026-03-14,,,,,,,,,2026,3
BH26.1315,000225002023000,2.0,1616111.0,3232222.0,2026-03-14,,,,,,,,,2026,3
BH26.1315,000225002025000,2.0,1616111.0,3232222.0,2026-03-14,,,,,,,,,2026,3
BH26.1315,000337002008000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1315,000125002013000,1.0,1310555.0,1310555.0,2026-03-14,,,,,,,,,2026,3
BH26.1315,000125002002000,1.0,1310555.0,1310555.0,2026-03-14,,,,,,,,,2026,3
BH26.1315,000336002022000,1.0,1377777.0,1377777.0,2026-03-14,,,,,,,,,2026,3
BH26.1315,000336002001000,2.0,1377777.0,2755554.0,2026-03-14,,,,,,,,,2026,3
BH26.1315,000335002001000,1.0,2105000.0,2105000.0,2026-03-14,,,,,,,,,2026,3
BH26.1315,000337002008000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1315,000337002001000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1315,000125002013000,1.0,1310555.0,1310555.0,2026-03-14,,,,,,,,,2026,3
BH26.1315,000125002009000,1.0,1310555.0,1310555.0,2026-03-14,,,,,,,,,2026,3
BH26.1316,000225002009000,2.0,1616111.0,3232222.0,2026-03-14,,,,,,,,,2026,3
BH26.1316,000225002025000,2.0,1616111.0,3232222.0,2026-03-14,,,,,,,,,2026,3
BH26.1316,000225002023000,2.0,1616111.0,3232222.0,2026-03-14,,,,,,,,,2026,3
BH26.1316,000225002024000,1.0,1616111.0,1616111.0,2026-03-14,,,,,,,,,2026,3
BH26.1316,000333002001002,1.0,2294444.0,2294444.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000225002025000,3.0,1616111.0,4848333.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000225002023000,5.0,1616111.0,8080555.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000225002009000,2.0,1616111.0,3232222.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000230002009000,5.0,1799444.0,8997220.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000230002013000,3.0,1799444.0,5398332.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000230002023000,5.0,1799444.0,8997220.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000337002001000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,100029005090000,3.0,2960555.0,8881665.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,100029005080000,3.0,2960555.0,8881665.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,100029005010000,2.0,2960555.0,5921110.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000335002001000,4.0,2105000.0,8420000.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000335002013000,3.0,2105000.0,6315000.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000335002004000,2.0,2105000.0,4210000.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000125002013000,1.0,1310555.0,1310555.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000336002001000,5.0,1377777.0,6888885.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000336002022000,2.0,1377777.0,2755554.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000334002001000,3.0,1652777.0,4958331.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000334002013000,3.0,1652777.0,4958331.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000334002004000,2.0,1652777.0,3305554.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,040010000080000,5.0,1326851.0,6634255.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000337002008000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000337002001000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000336002022000,2.0,1377777.0,2755554.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000336002004000,1.0,1377777.0,1377777.0,2026-03-14,,,,,,,,,2026,3
BH26.1317,000125002013000,1.0,1310555.0,1310555.0,2026-03-14,,,,,,,,,2026,3
BH26.1318,000336002022000,1.0,1377777.0,1377777.0,2026-03-14,,,,,,,,,2026,3
BH26.1318,000336002001000,2.0,1377777.0,2755554.0,2026-03-14,,,,,,,,,2026,3
BH26.1318,000125002013000,1.0,1310555.0,1310555.0,2026-03-14,,,,,,,,,2026,3
BH26.1318,000335002001000,2.0,2105000.0,4210000.0,2026-03-14,,,,,,,,,2026,3
BH26.1319,000225002004000,2.0,1616111.0,3232222.0,2026-03-14,,,,,,,,,2026,3
BH26.1319,000225002009000,2.0,1616111.0,3232222.0,2026-03-14,,,,,,,,,2026,3
BH26.1319,000225002024000,1.0,1616111.0,1616111.0,2026-03-14,,,,,,,,,2026,3
BH26.1319,000125002009000,1.0,1310555.0,1310555.0,2026-03-14,,,,,,,,,2026,3
BH26.1319,000125002013000,1.0,1310555.0,1310555.0,2026-03-14,,,,,,,,,2026,3
BH26.1319,000335002001000,1.0,2105000.0,2105000.0,2026-03-14,,,,,,,,,2026,3
BH26.1319,000335002004000,1.0,2105000.0,2105000.0,2026-03-14,,,,,,,,,2026,3
BH26.1319,000336002004000,1.0,1377777.0,1377777.0,2026-03-14,,,,,,,,,2026,3
BH26.1319,000336002022000,1.0,1377777.0,1377777.0,2026-03-14,,,,,,,,,2026,3
BH26.1319,000230002009000,2.0,1799444.0,3598888.0,2026-03-14,,,,,,,,,2026,3
BH26.1319,000230002023000,2.0,1799444.0,3598888.0,2026-03-14,,,,,,,,,2026,3
BH26.1319,000230002014000,1.0,1799444.0,1799444.0,2026-03-14,,,,,,,,,2026,3
BH26.1319,000230002013000,1.0,1799444.0,1799444.0,2026-03-14,,,,,,,,,2026,3
BH26.1319,000336002001000,3.0,1377777.0,4133331.0,2026-03-14,,,,,,,,,2026,3
BH26.1319,000336002022000,2.0,1377777.0,2755554.0,2026-03-14,,,,,,,,,2026,3
BH26.1319,000337002001000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1319,000337002008000,1.0,1622222.0,1622222.0,2026-03-14,,,,,,,,,2026,3
BH26.1320,000230002023000,1.0,1799444.0,1799444.0,2026-03-14,,,,,,,,,2026,3
BH26.1320,000125002009000,3.0,1310555.0,3931665.0,2026-03-14,,,,,,,,,2026,3
BH26.1320,000336002001000,5.0,1377777.0,6888885.0,2026-03-14,,,,,,,,,2026,3
BH26.1320,000225002023000,2.0,1616111.0,3232222.0,2026-03-14,,,,,,,,,2026,3
BH26.1320,000225002025000,2.0,1616111.0,3232222.0,2026-03-14,,,,,,,,,2026,3
BH26.1320,100029005010000,3.0,2960555.0,8881665.0,2026-03-14,,,,,,,,,2026,3
